"id","text_only"
834194539325829121,"sin agua Guayacanes sin programacin como era esperarse pasaron las elecciones volvieron ser los intiles siempre"
834215002043187200,"Literal"
834288824909955072,"Eres Amor Vida destino saba hoy puso ante"
834390094521966592,"Necesitamos acuerdo plural para recuperar democracia votaron por Lasso por Moreno"
834366594243518468,"Gracias"
834490625370292230,"estn viendo los efectos haber trado observadora desde Venezuela Tibisay campeona maosera electoral"
834491556967104512,"las pruebas remito conciencia justicia social Ecuador democracia"
834470583790403584,"ustedes pero gusto sudadera jijiji"
834453084474576897,"Para los coleguitas shock por revelacin las cuentas sachadeidad PPK Toda documentacin obra FBI fiscala"
834744379663405056,"Buenos das Cierto ojal simbolice limpieza para tanta suciedadpolticamente hablando"
834841917213048832,"Como extrao mejor amigolt"
834852020771291136,"que tiene que ver alamo mira poto que fuera piedra para admirar tremendo tubo"
834894395614756864,"Obvio puede ser una falta tica pero pasa delito pero obvio que Odebrecht dio gratis dinero"
834934784782712833,"Aunq sea xdistills"
834981282052517888,"les dijeron que Mundial Clubes este Japn"
834951655858782208,"viene"
835317896549117953,"Per estn retazeando los pases vecinos Isaac Humala"
835355638930751488,"debi ganar competencia folclrica"
835659987116511232,"Lasso Lenn segn CEDATOS Repblica"
835588849480921088,"Bella bikini Cartagena Pueblo Libre"
835845572636598272,"cielo cay Portoviejo estos momentos diluvio"
835985705448923136,"Este presidente que tenemos Dividir los ecuatorianos principal arma Que verguenza"
836052059124346880,"Ayer Jaen Per bonito"
836035278729064448,"chusma"
834557924773076992,"Tengo compaero que usa misma camisa blanca veces semana"
560096732949020672,"Erase una vez"
836433765614370817,"janzo janzo jamonada"
836047616244854787,"repudio social revista jamas volver leerla"
836560691389685760,"Por defensa Nadine pide tambin nulidad muerte Fasabi falta vergenza"
836712526234673152,"zyuoh bird mario discovers their identity mmkayOh and still dont know when zyuoh ninnin takes place"
836745604562841601,"Baila bien sabe cocinar"
836761403272884224,"pregunto donde esta gente que tenia bbmsn que alegran Whatsapp"
836776126341087233,"Cuando babosa manda ver Manchester the sea"
836828589890879489,"Euge dale quers ver ella"
836970064410775552,"buen nuevamente los vehculos hacen uso indebido pblica calles Roma tiempo"
837037539714338817,"Que pregunte Vidriovp alguna vez escuch nombre CAMINOSCA seguro dir que sabe nada honra dice vidrio"
837043869808197632,"Daisy taught some Spanish Pene Penepenepene"
836991356912484357,"meet amp greet con ser maana ests listo Twittea con gana"
837103399959150592,"den fav"
837122743812386820,"sabes amor love you"
837307981196820484,"Cuando pose esta por encima"
837328054259179521,"LOGAN CANCELLED AINT GOIN WATCH"
837183461630832640,"Uno estos das voy lesionar otra rodilla voy mierda silla ruedas porque podra caminar"
836833478176014340,"Building app prototype Heres the complete howto guide you can launch days"
837367653266251777,"alguien quiere tomarse caf conmigo"
837461894122332161,"Por martirizan con poltica quin ser prximoEs como sufrieran por pareja con quin pasaron tarde"
837477807957622784,"tuviera que elegir algo que haga feliz despus Dios familia vienen los libros simplemente los libro"
837524895676313604,"Ambar salvada por publico arrastra cuarteto cuarteto Fran Seba eliminan cuarteto Leo"
837678300101246976,"Eso para las calzn flojoNO GENERALICE"
837727708603957248,"Estn saliendo las convocatorias las selecciones sale dos semanas calmaos eros huele elimi"
837742822212141056,"vocero Con mis hijos metas dice que Minedu puede decirle los nios creer pues saquen curso religin rai nau"
837767063645081600,"Maana nuestro Presidente develar todas las mentiras campaa sucia por"
837771847638855683,"pensar hay ilusos que les creen todava"
837832208085823488,"RIVE UCA Hernn Galndez jugando partido con los ltimos forma consecutiva falta desde Ago"
837460744761409536,"Venta paca ENCANTO JESUS"
837870929384517632,"ver"
838041048639234048,"Buen gente Disfruten sbado escuchar hoy presidente"
838077830974038016,"Ptm estoy asada puede ser posible que viejo piense como toda esa gente que burlo por hablar huevadas sobre tema"
838065251673325570,"prximo marzo circular DVD Feriado Bancario atraco grande historia ecuatoriana junto"
838116349209628672,"hay cosa molestosa que reemplazo contactos por cmara Whatsapp stop trying make moments happen"
838120351322230785,"Esas candidatas para reina Riobamba este van mal peor"
838186863886204928,"hace falta mensaje suyo"
838180322026094592,"MIEDO"
838219121372299265,"Cuando tendremos una convocatoria sin lesionados mala suerte"
837949746559975424,"llname orgullo bae"
838232885563895810,"seguimos con las mismas polticas econmicas vamos terminar como Grecia como Venezuela"
838543632294625281,"puntos jugados solo han sacado diferencia"
838567068626726912,"jugar fecha prximo fin semana"
838759635783921664,"ltimas semanas Diosito Que todo salga bien Amn"
838764592918642692,"real"
838551582824357890,"saldo fecha todas las cuentas familia"
838851910878777344,"gran problema hoy Twitter sido que seor dice que los recreos los colegios son machistas porque hija puede patinar"
838904434826571777,"Hola Buenos Aires"
839477049567887361,"Una oposicin perversa que importa dolor una familia"
839328852937695238,"Tormenta elctrica Piura xfavor difundir"
839586786879893505,"empate Calceta"
839584983597608962,"Ecuaespaoles del orto Jajaja"
839592711204270091,"Que les dije carajo poda hacer goles Todo esta mente CSM"
839621550949138432,"slo espero que llueva viernes gye"
839646836931571712,"hola jen como encuentras acabo enterar sucedido"
840539632936898561,"Manden Carlos Ochoa periodista ejemplar como Orlando Prez multar medio cierto meten las"
840622277469315073,"Olivera Otro lista"
840638481911160832,"Recomiendo"
840757895214034944,"pata envi conversacin con platnico est punto suicidarse"
840031609369853952,"Todava hice valija puse despertador las para armarla"
841654731047067648,"Nadie acolita para estadio"
840988818945781760,"Todo esfuerzo tiene recompensa vamos por"
841776737528745986,"vdeo hoy juego miedo quedado bastante largo veris Cuando vaya subir preparad palomitas haced foto"
841784357723471873,"Recuerdas cmo surgi pasin por Alianza Lima"
841826593391681536,"Vea esoooo jajajajaja"
842547343455113218,"hay cosa mas bella estar casa viendo paz"
842545460313243648,"that the first time weve heard the line Once Ranger always Ranger"
843581768187985921,"roja directa falles hinchada que sigue alienta desde afuera"
842589393621721089,"Las obras prevencin tiempo que tuvimos para hacerlas hicieron bien estn mitigando mayores daos"
843627023197179904,"mira socio soy Hincha"
843636911587713024,"Ese color piel encanta"
844497676150476800,"VER PARA CREER TENGUEL come cuentos esta gordito tantas promesas"
844556319277400064,"Columna Sur cruza Provincia hacia Plaza Mayo"
844507211581870081,"parece perfecto orgullo que provoca haber ganado dos seguidas mismo rival Pero bajmonos del pony partido ganado"
844580180915994625,"Mir que pasaba pleno partido entre primera ronda del"
844289770100436992,"Digas Nada Solo"
844638034796654596,"tenemos fuga agua que podemos controlar pronto llego agua malogr bomba agua condominio"
844642550237552640,"Fotos del recuerdo ftbol pasin"
844705236484808704,"Antes mandaba mensaje mis amigas diciendo vamos beber bamos ahora ahora"
777183132030230528,"digas nada solo"
845504410021216256,"Acabo escuchar Moreno que quiere Pas diferente aos tuvieron para hacerlo Vamos por Cambio"
845711839602335746,"bueno que entienden sarcasmo"
845712209984589824,"lluvia sur"
845717880524210177,"NUEVO RAP MUCHAS GRACIAS POR LOS FAV Para despedir bien Naruto"
845777886678323200,"Aqu casual una quitea una cuencana pasndose SgsigAzuay"
845443364757655552,"pas con Mathi Meli"
845802459494862852,"Gran respaldo revolucin ciudadana Naranjito"
846054153277362182,"Faba solo hay uno eso nunca cambiar tiene media paloma garganta cuesta hablar"
846129347874426882,"hay nada tan emocionante que haber cancelado plan que daba pereza hacer"
845696765387030528,"iPhone Silver negociable pilas"
846156116715343872,"Graciaaas Como ests"
846253493748989954,"gusta ser una zorra Bulpes"
846361681336963075,"Por tienen tanto miedo dinero las manos gente"
846342605747208192,"Inundaciones Piura tienen hasta agua algunos sectores"
846443538355236864,"Walter Rodriguez"
846482592648118273,"usa cuentas falsas usando para insultar"
846530338373472256,"Tengo Natty lado quiero decir algo digo ella arrobo que ponga aqu para ustedes"
846427636217921537,"Vania Bludau envi contundente indirecta Cuntamelo Todo"
846575920454471681,"Menciona amiga rompecorazones"
846575416412459008,"Melena volvi Twitter Follow"
846634540508557316,"Shishi Red the first lionthemed Red Ranger after GingaRed back Gingaman"
846781352187867136,"Michi your icon appropriate and accurate right now"
846835433199808517,"creo nadie"
846855780259315713,"Juguemos con dignidad los prximos partidos Guayaquil adis mito altura giles hemos estado eliminatorias mas cuento"
846899193864056832,"Ellos son los que atemorizan los habitantes Socio Vivienda tiene informacin este mircoles"
846895460476334083,"Correa solo pifian hacen yuca enseguida saca sus perros negro hara tiran palos como"
846929912812490752,"Waiting graduate like"
846946882706427904,"mejor abrir los ojos desde"
846929883708243969,"con respeto pero part culpa uds decir frente las cagadas hacia Quinteros"
847048443096944640,"evidente Polica Tenia rdenes permitir agresin apresar los agresores sus caras lanzaron todo"
847032133516439553,"Holi"
847168752735129601,"entiendo CMO Nadine Ollanta estn PRESOS por desviar fondos del Estado que hubieran evitado tantas muertes tanta destruccin"
847287840308211712,"MAANA MUEROOOOOOOOOOOOOOO HICE NADA TAREA QUE SABIA QUE HABIA"
847212607350222848,"ULTIMA HORA Hackearon Twitter FEF responsable Anonymus Ecuador"
847292039481835520,"Deberan meter presos esos vagos que paralizan clases San Marcos hay derecho"
847296394897506304,"prximo mayo comenzar gobierno unidad estabilidad experiencia Unidos saldremos victoriosos"
847308131063406592,"Ayyy pero gustayy pero falta"
882279275054993409,"desarrolla trabajos seguimiento asesoramiento cultivo frutilla con productores Comuna"
882040613817942018,"para bola"
882307034489737218,"consejo para los alumnos universidad Lima los actores nos paga con dinero con comida"
882316181658644481,"Esto celebrar ver que entere esto hacer ridculo punto"
882082758104936448,"por estuve todo con Walaz"
882345710896766977,"encima estn buenos los precios para ser miraflores surquillo todo era barato"
882364646199619584,"Plan fujimontesinista qued como palo gallinero"
882435693372461061,"Ruta viva beneficias los que tienen carro QUITOCables beneficias los que tienen carro tienen que mad"
882070639921819649,"tienes una fan tente fuerte"
882444046903455745,"cuando rene con"
882277205144981504,"Debera quedarse disfrutar del paraso dice haber hecho del Ecuador rendir cuentas aos abusos atrac"
875379184943734786,"FactLearn about the and"
882574547958059013,"Eso carajo Bien Chavaya mucha huevada con esos jugadores lcsm"
882666773635584000,"ATENCIN vuelve prehistoria Dinosaurios invaden crter Almagro Bulgaria"
882652658967957504,"creo sus cortinas humo que esto teatro que pasa que ustedes quieren que algo sepa tienen envidia"
882759032490131456,"voy criticar asistencia del Palogrande hasta que sean las pronto llena quedo como ass tuiteo algo sobre eso"
882615048354582528,"Mucha cebolla ese ceviche"
882796808870789121,"callan que hablar Correa"
882846696371257344,"Pienso que dos das llegar examen conta sudo fro"
882949161167007744,"Jajajajaja"
882849136411914240,"JAJAJAJJAJAJAA por crack Pizarro necesitara las cacas JAJAJAJJAJAJAJA"
879377234498334720,"Tribunal Arbitral fall favor Guatemala demanda presentada por Estados Unidos marco del CAFTA"
882988732751761408,"mayora quieren ser bonitos solo quiero ser yoSe rapa mitad cabeza"
882847547634659329,"manifestacion Patronal banda que pone escena homenaje las fiestas patronales via"
883055495740895234,"Feliz"
883095659783610368,"Karla Chvez claudicaremos construir una sociedad libre parasos fiscales"
883134901729587200,"PERO QUE SIGNIFICA QUE OJO CIERRE"
883135349052059650,"Message man dura xdistnutos cancion ahre que tenia que ver todo vale para sacar teorias"
883165094380752896,"Saben peor que llegar cuartos Exacto Llegar una final libertadores perderla"
883167222411276288,"Arias analiza Bayern Munich rueda prensa"
883413809993592834,"Hagamos mismo con San Francisco tildan provee abraza rboles"
883496745459699715,"CONFIRMADO marcha denominada solo han asistido personas como mximo como mnimo"
883371545883750400,"Hablaban tanto astrologa que busqu carta astral aparentemente Luna Escorpio tena Hitler"
883699271349960704,"Volver los ojos campo promesa campaa Guayaquil tuvimos taller sobre"
883746520616579072,"que orgullo das lpm ahre"
883703929825112065,"Disfrutaloooooo"
883684845402148864,"yesterday left passport the floor the airport how managing travel alone for months beyond disorganized"
883833181476093955,"Alan vuelve"
884060174478172160,"Las cpulas partidarias entienden que los tiempos estn cambiando"
884219381538058240,"buenas noches que debe apagn esta noche sector Batan"
884236691023818755,"Termina partido Bogot Santa Atltico Nacional"
884261837159772160,"ver por abre proceso disciplinarioahh esque quita liderazgo KEIKOtons"
884592334922502144,"puedo con esta hvda JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJAJA"
